image_id,filepath,label,source,generator_name,generator_family,width,height,format,split,notes,category_seed,filename,is_ai,aspect_ratio,megapixels,exists_on_disk,min_side,max_side,is_square,random_split,heldout_generator_split
40395055,data/processed/images/real/wikimedia_40395055.jpg,real,wikimedia_commons,,,512,236,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_40395055.jpg,0,2.1667508842849923,8.485952,True,1979,4288,False,train,train
40929616,data/processed/images/real/wikimedia_40929616.jpg,real,wikimedia_commons,,,340,512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_40929616.jpg,0,0.664179104477612,12.212224,True,2848,4288,False,test,train
41971396,data/processed/images/real/wikimedia_41971396.jpg,real,wikimedia_commons,,,512,340,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_41971396.jpg,0,1.5052668539325842,12.209376,True,2848,4287,False,train,val
175810771,data/processed/images/real/wikimedia_175810771.jpg,real,wikimedia_commons,,,512,173,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_175810771.jpg,0,2.956078083407276,60.073608,True,4508,13326,False,test,train
44719322,data/processed/images/real/wikimedia_44719322.jpg,real,wikimedia_commons,,,512,337,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_44719322.jpg,0,1.5211717709720374,21.44856,True,3755,5712,False,val,test
45297134,data/processed/images/real/wikimedia_45297134.jpg,real,wikimedia_commons,,,342,512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_45297134.jpg,0,0.6675531914893617,24.160256,True,4016,6016,False,train,train
40051369,data/processed/images/real/wikimedia_40051369.jpg,real,wikimedia_commons,,,341,512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_40051369.jpg,0,0.6666666666666666,19.961856,True,3648,5472,False,train,test
41623314,data/processed/images/real/wikimedia_41623314.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_41623314.jpg,0,1.5001546551190843,15.68005,True,3233,4850,False,val,train
49144405,data/processed/images/real/wikimedia_49144405.jpg,real,wikimedia_commons,,,512,179,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_49144405.jpg,0,2.855786350148368,8.10822,True,1685,4812,False,train,train
49144414,data/processed/images/real/wikimedia_49144414.jpg,real,wikimedia_commons,,,512,384,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_49144414.jpg,0,1.3333333333333333,15.925248,True,3456,4608,False,test,test
180971982,data/processed/images/real/wikimedia_180971982.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_180971982.jpg,0,1.5,28.5144,True,4360,6540,False,val,train
77622673,data/processed/images/real/wikimedia_77622673.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_77622673.jpg,0,1.5,26.560896,True,4208,6312,False,train,train
3176325,data/processed/images/real/wikimedia_3176325.jpg,real,wikimedia_commons,,,512,379,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_3176325.jpg,0,1.3526128868594622,5.254686,True,1971,2666,False,train,train
89474874,data/processed/images/real/wikimedia_89474874.jpg,real,wikimedia_commons,,,402,512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_89474874.jpg,0,0.784796799326174,70.798092,True,7454,9498,False,val,train
180972084,data/processed/images/real/wikimedia_180972084.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_180972084.jpg,0,1.4998537584088916,17.532632,True,3419,5128,False,test,train
32658108,data/processed/images/real/wikimedia_32658108.jpg,real,wikimedia_commons,,,512,270,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_32658108.jpg,0,1.8987722375344525,30.243798,True,3991,7578,False,train,train
49456823,data/processed/images/real/wikimedia_49456823.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_49456823.jpg,0,1.5,15.980544,True,3264,4896,False,train,train
50263963,data/processed/images/real/wikimedia_50263963.jpg,real,wikimedia_commons,,,341,512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_50263963.jpg,0,0.6667381514046751,14.497267,True,3109,4663,False,val,train
48062988,data/processed/images/real/wikimedia_48062988.jpg,real,wikimedia_commons,,,512,340,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_48062988.jpg,0,1.5056179775280898,12.212224,True,2848,4288,False,train,val
49449254,data/processed/images/real/wikimedia_49449254.jpg,real,wikimedia_commons,,,512,289,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_49449254.jpg,0,1.7734397264177828,21.836507,True,3509,6223,False,train,train
50018589,data/processed/images/real/wikimedia_50018589.jpg,real,wikimedia_commons,,,512,340,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_50018589.jpg,0,1.5056179775280898,12.212224,True,2848,4288,False,train,train
59352856,data/processed/images/real/wikimedia_59352856.jpg,real,wikimedia_commons,,,512,384,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_59352856.jpg,0,1.3333333333333333,15.925248,True,3456,4608,False,train,val
59352860,data/processed/images/real/wikimedia_59352860.jpg,real,wikimedia_commons,,,512,288,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_59352860.jpg,0,1.7777777777777777,11.943936,True,2592,4608,False,train,test
180972120,data/processed/images/real/wikimedia_180972120.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_180972120.jpg,0,1.50013037809648,22.062755,True,3835,5753,False,train,train
36551643,data/processed/images/real/wikimedia_36551643.jpg,real,wikimedia_commons,,,350,512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_36551643.jpg,0,0.6830533596837944,11.19272,True,2765,4048,False,train,test
36552650,data/processed/images/real/wikimedia_36552650.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_36552650.jpg,0,1.5004042037186742,9.183488,True,2474,3712,False,train,train
36596390,data/processed/images/real/wikimedia_36596390.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_36596390.jpg,0,1.4996780424983902,3.616937,True,1553,2329,False,val,train
36948822,data/processed/images/real/wikimedia_36948822.jpg,real,wikimedia_commons,,,512,366,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_36948822.jpg,0,1.3991853360488795,5.397072,True,1964,2748,False,test,test
36635758,data/processed/images/real/wikimedia_36635758.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_36635758.jpg,0,1.5,6.985446,True,2158,3237,False,train,train
64891840,data/processed/images/real/wikimedia_64891840.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_64891840.jpg,0,1.5,15.980544,True,3264,4896,False,test,train
180972909,data/processed/images/real/wikimedia_180972909.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_180972909.jpg,0,1.5000913242009133,44.966175,True,5475,8213,False,val,train
169903601,data/processed/images/real/wikimedia_169903601.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_169903601.jpg,0,1.5,22.93215,True,3910,5865,False,train,train
65030986,data/processed/images/real/wikimedia_65030986.jpg,real,wikimedia_commons,,,384,512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_65030986.jpg,0,0.7492163009404389,14.943236,True,3346,4466,False,train,train
84243543,data/processed/images/real/wikimedia_84243543.jpg,real,wikimedia_commons,,,512,349,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_84243543.jpg,0,1.4679726368159205,15.182736,True,3216,4721,False,train,val
38215820,data/processed/images/real/wikimedia_38215820.jpg,real,wikimedia_commons,,,512,255,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_38215820.jpg,0,2.004355400696864,10.566192,True,2296,4602,False,test,train
2686129,data/processed/images/real/wikimedia_2686129.jpg,real,wikimedia_commons,,,512,333,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_2686129.jpg,0,1.5387205387205387,2.171664,True,1188,1828,False,train,val
28579653,data/processed/images/real/wikimedia_28579653.jpg,real,wikimedia_commons,,,512,410,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_28579653.jpg,0,1.25,24.73088,True,4448,5560,False,train,train
329429,data/processed/images/real/wikimedia_329429.jpg,real,wikimedia_commons,,,512,424,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_329429.jpg,0,1.206451612903226,2.347785,True,1395,1683,False,test,train
180973175,data/processed/images/real/wikimedia_180973175.jpg,real,wikimedia_commons,,,512,342,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_180973175.jpg,0,1.4986845951476178,17.539467,True,3421,5127,False,train,test
132096928,data/processed/images/real/wikimedia_132096928.jpg,real,wikimedia_commons,,,512,376,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_132096928.jpg,0,1.3607930745601786,17.450213,True,3581,4873,False,val,val
156023623,data/processed/images/real/wikimedia_156023623.jpg,real,wikimedia_commons,,,512,320,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_156023623.jpg,0,1.5999291282778172,12.74133,True,2822,4515,False,train,train
149250447,data/processed/images/real/wikimedia_149250447.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_149250447.jpg,0,1.500183755972069,44.428488,True,5442,8164,False,train,train
180973218,data/processed/images/real/wikimedia_180973218.jpg,real,wikimedia_commons,,,512,342,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_180973218.jpg,0,1.4992458521870289,42.177408,True,5304,7952,False,train,train
11905979,data/processed/images/real/wikimedia_11905979.jpg,real,wikimedia_commons,,,512,207,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_11905979.jpg,0,2.4771428571428573,19.4208,True,2800,6936,False,test,train
37938168,data/processed/images/real/wikimedia_37938168.jpg,real,wikimedia_commons,,,341,512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_37938168.jpg,0,0.6665555185061687,5.995001,True,1999,2999,False,test,train
40703123,data/processed/images/real/wikimedia_40703123.jpg,real,wikimedia_commons,,,512,512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_40703123.jpg,0,0.9993702770780856,10.080624,True,3174,3176,False,train,train
29093424,data/processed/images/real/wikimedia_29093424.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_29093424.jpg,0,1.5003750937734437,2.666,True,1333,2000,False,train,train
64191489,data/processed/images/real/wikimedia_64191489.jpg,real,wikimedia_commons,,,342,512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_64191489.jpg,0,0.6673859432799013,7.02326,True,2165,3244,False,train,train
145249385,data/processed/images/real/wikimedia_145249385.jpg,real,wikimedia_commons,,,512,374,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_145249385.jpg,0,1.3690303907380608,5.883174,True,2073,2838,False,train,test
177627,data/processed/images/real/wikimedia_177627.jpg,real,wikimedia_commons,,,512,371,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_177627.jpg,0,1.3788150807899462,1.711104,True,1114,1536,False,train,train
180856546,data/processed/images/real/wikimedia_180856546.jpg,real,wikimedia_commons,,,512,384,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_180856546.jpg,0,1.3333333333333333,7.990272,True,2448,3264,False,val,train
513043,data/processed/images/real/wikimedia_513043.jpg,real,wikimedia_commons,,,512,352,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_513043.jpg,0,1.4545454545454546,2.5344,True,1320,1920,False,train,train
526228,data/processed/images/real/wikimedia_526228.jpg,real,wikimedia_commons,,,512,303,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_526228.jpg,0,1.6880269814502529,2.374372,True,1186,2002,False,train,train
666558,data/processed/images/real/wikimedia_666558.jpg,real,wikimedia_commons,,,512,492,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_666558.jpg,0,1.0398126463700237,3.033408,True,1708,1776,False,val,train
554020,data/processed/images/real/wikimedia_554020.jpg,real,wikimedia_commons,,,512,404,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_554020.jpg,0,1.2674897119341564,4.790016,True,1944,2464,False,val,test
575581,data/processed/images/real/wikimedia_575581.jpg,real,wikimedia_commons,,,512,495,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_575581.jpg,0,1.0345744680851063,2.340224,True,1504,1556,False,train,train
578502,data/processed/images/real/wikimedia_578502.jpg,real,wikimedia_commons,,,512,384,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_578502.jpg,0,1.3333333333333333,5.038848,True,1944,2592,False,val,train
6329531,data/processed/images/real/wikimedia_6329531.jpg,real,wikimedia_commons,,,358,512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_6329531.jpg,0,0.6991942703670546,3.489508,True,1562,2234,False,train,train
3750540,data/processed/images/real/wikimedia_3750540.jpg,real,wikimedia_commons,,,512,408,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_3750540.jpg,0,1.2545454545454546,3.4155,True,1650,2070,False,train,train
8302663,data/processed/images/real/wikimedia_8302663.jpg,real,wikimedia_commons,,,512,342,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_8302663.jpg,0,1.4992435703479576,5.895459,True,1983,2973,False,train,val
2625968,data/processed/images/real/wikimedia_2625968.jpg,real,wikimedia_commons,,,512,340,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_2625968.jpg,0,1.5042424242424242,4.0953,True,1650,2482,False,train,train
7355007,data/processed/images/real/wikimedia_7355007.jpg,real,wikimedia_commons,,,343,512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_7355007.jpg,0,0.6694214876033058,10.036224,True,2592,3872,False,train,train
4511857,data/processed/images/real/wikimedia_4511857.jpg,real,wikimedia_commons,,,512,291,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_4511857.jpg,0,1.7575757575757576,14.822016,True,2904,5104,False,train,train
3994981,data/processed/images/real/wikimedia_3994981.jpg,real,wikimedia_commons,,,512,314,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_3994981.jpg,0,1.6318537859007831,3.83,True,1532,2500,False,train,train
17597628,data/processed/images/real/wikimedia_17597628.jpg,real,wikimedia_commons,,,335,512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_17597628.jpg,0,0.6546666666666666,5.892,True,1964,3000,False,train,val
7419946,data/processed/images/real/wikimedia_7419946.jpg,real,wikimedia_commons,,,512,336,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_7419946.jpg,0,1.5242018537590114,5.74832,True,1942,2960,False,train,train
7147761,data/processed/images/real/wikimedia_7147761.jpg,real,wikimedia_commons,,,512,340,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_7147761.jpg,0,1.5063291139240509,12.183696,True,2844,4284,False,val,train
12245242,data/processed/images/real/wikimedia_12245242.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_12245242.jpg,0,1.502824858757062,12.052992,True,2832,4256,False,train,train
18839652,data/processed/images/real/wikimedia_18839652.jpg,real,wikimedia_commons,,,512,398,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_18839652.jpg,0,1.2852058973055414,4.972576,True,1967,2528,False,train,train
8806045,data/processed/images/real/wikimedia_8806045.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_8806045.jpg,0,1.502824858757062,12.052992,True,2832,4256,False,train,train
51048024,data/processed/images/real/wikimedia_51048024.jpg,real,wikimedia_commons,,,512,368,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_51048024.jpg,0,1.391304347826087,9.232384,True,2576,3584,False,test,train
82559264,data/processed/images/real/wikimedia_82559264.jpg,real,wikimedia_commons,,,509,512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_82559264.jpg,0,0.994389901823282,12.637925,True,3545,3565,False,train,train
9519026,data/processed/images/real/wikimedia_9519026.jpg,real,wikimedia_commons,,,512,338,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_9519026.jpg,0,1.512605042016807,8.568,True,2380,3600,False,train,train
12045353,data/processed/images/real/wikimedia_12045353.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_12045353.jpg,0,1.5,10.077696,True,2592,3888,False,train,test
11749454,data/processed/images/real/wikimedia_11749454.jpg,real,wikimedia_commons,,,512,340,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_11749454.jpg,0,1.504,6.016,True,2000,3008,False,test,train
23241619,data/processed/images/real/wikimedia_23241619.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_23241619.jpg,0,1.5,3.84,True,1600,2400,False,train,val
9519257,data/processed/images/real/wikimedia_9519257.jpg,real,wikimedia_commons,,,512,339,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_9519257.jpg,0,1.5096291012838805,11.869332,True,2804,4233,False,val,val
11837489,data/processed/images/real/wikimedia_11837489.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_11837489.jpg,0,1.502675704602212,11.806236,True,2803,4212,False,train,train
12252850,data/processed/images/real/wikimedia_12252850.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_12252850.jpg,0,1.502824858757062,12.052992,True,2832,4256,False,train,train
11329126,data/processed/images/real/wikimedia_11329126.jpg,real,wikimedia_commons,,,512,355,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_11329126.jpg,0,1.443285089195557,12.739648,True,2971,4288,False,test,train
11188833,data/processed/images/real/wikimedia_11188833.jpg,real,wikimedia_commons,,,512,128,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_11188833.jpg,0,4.010320478001086,13.592103,True,1841,7383,False,train,train
11459236,data/processed/images/real/wikimedia_11459236.jpg,real,wikimedia_commons,,,512,263,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_11459236.jpg,0,1.9449922158796056,7.222396,True,1927,3748,False,test,test
11543076,data/processed/images/real/wikimedia_11543076.jpg,real,wikimedia_commons,,,512,121,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_11543076.jpg,0,4.238336713995944,16.481976,True,1972,8358,False,train,train
11607798,data/processed/images/real/wikimedia_11607798.jpg,real,wikimedia_commons,,,512,99,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_11607798.jpg,0,5.146293568973982,21.353871,True,2037,10483,False,train,train
17437976,data/processed/images/real/wikimedia_17437976.jpg,real,wikimedia_commons,,,512,337,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_17437976.jpg,0,1.5186298076923077,37.844352,True,4992,7581,False,val,train
11891205,data/processed/images/real/wikimedia_11891205.jpg,real,wikimedia_commons,,,512,138,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_11891205.jpg,0,3.723364485981308,17.05152,True,2140,7968,False,train,train
11949878,data/processed/images/real/wikimedia_11949878.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_11949878.jpg,0,1.502476999292286,11.999196,True,2826,4246,False,test,train
11950175,data/processed/images/real/wikimedia_11950175.jpg,real,wikimedia_commons,,,512,167,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_11950175.jpg,0,3.062117235345582,16.002,True,2286,7000,False,train,train
12025381,data/processed/images/real/wikimedia_12025381.jpg,real,wikimedia_commons,,,512,61,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_12025381.jpg,0,8.413461538461538,23.296,True,1664,14000,False,train,train
17422810,data/processed/images/real/wikimedia_17422810.jpg,real,wikimedia_commons,,,512,142,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_17422810.jpg,0,3.597122302158273,25.0895,True,2641,9500,False,train,train
16430063,data/processed/images/real/wikimedia_16430063.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_16430063.jpg,0,1.5,21.026304,True,3744,5616,False,train,val
36093866,data/processed/images/real/wikimedia_36093866.jpg,real,wikimedia_commons,,,512,354,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_36093866.jpg,0,1.446085164835165,12.262432,True,2912,4211,False,val,train
156395673,data/processed/images/real/wikimedia_156395673.jpg,real,wikimedia_commons,,,512,320,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_156395673.jpg,0,1.5996973136587211,11.174604,True,2643,4228,False,train,val
15679409,data/processed/images/real/wikimedia_15679409.jpg,real,wikimedia_commons,,,512,340,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_15679409.png,0,1.5056179775280898,12.212224,True,2848,4288,False,train,train
15931962,data/processed/images/real/wikimedia_15931962.jpg,real,wikimedia_commons,,,512,340,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_15931962.jpg,0,1.5056179775280898,12.212224,True,2848,4288,False,test,test
15728759,data/processed/images/real/wikimedia_15728759.jpg,real,wikimedia_commons,,,341,512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_15728759.jpg,0,0.6666666666666666,21.026304,True,3744,5616,False,test,train
16077570,data/processed/images/real/wikimedia_16077570.jpg,real,wikimedia_commons,,,512,340,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_16077570.jpg,0,1.5058865501248662,11.831463,True,2803,4221,False,train,test
16011040,data/processed/images/real/wikimedia_16011040.jpg,real,wikimedia_commons,,,512,125,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_16011040.jpg,0,4.106119073869901,54.046316,True,3628,14897,False,train,train
16506474,data/processed/images/real/wikimedia_16506474.jpg,real,wikimedia_commons,,,512,505,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_16506474.jpg,0,1.013523131672598,8.00288,True,2810,2848,False,train,test
17672200,data/processed/images/real/wikimedia_17672200.jpg,real,wikimedia_commons,,,285,512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_17672200.jpg,0,0.556976097832129,7.210392,True,2004,3598,False,train,val
13182425,data/processed/images/real/wikimedia_13182425.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_13182425.jpg,0,1.502824858757062,12.052992,True,2832,4256,False,train,test
42227143,data/processed/images/real/wikimedia_42227143.jpg,real,wikimedia_commons,,,512,297,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_42227143.jpg,0,1.7219113215669393,9.292,True,2323,4000,False,test,train
17249488,data/processed/images/real/wikimedia_17249488.jpg,real,wikimedia_commons,,,512,316,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_17249488.jpg,0,1.6184177054184683,25.009022,True,3931,6362,False,test,train
15457199,data/processed/images/real/wikimedia_15457199.jpg,real,wikimedia_commons,,,512,59,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_15457199.jpg,0,8.748317631224765,19.318,True,1486,13000,False,test,train
15527584,data/processed/images/real/wikimedia_15527584.jpg,real,wikimedia_commons,,,512,242,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_15527584.jpg,0,2.1175224986765486,7.556,True,1889,4000,False,train,val
18012705,data/processed/images/real/wikimedia_18012705.jpg,real,wikimedia_commons,,,512,96,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_18012705.jpg,0,5.3570127504553735,25.833744,True,2196,11764,False,train,train
17141950,data/processed/images/real/wikimedia_17141950.jpg,real,wikimedia_commons,,,360,512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_17141950.jpg,0,0.7022590893046241,22.545014,True,3979,5666,False,train,train
17249505,data/processed/images/real/wikimedia_17249505.jpg,real,wikimedia_commons,,,512,175,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_17249505.jpg,0,2.918262653898769,24.950492,True,2924,8533,False,train,train
19465448,data/processed/images/real/wikimedia_19465448.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_19465448.jpg,0,1.4995386035066134,15.848625,True,3251,4875,False,val,train
19842075,data/processed/images/real/wikimedia_19842075.jpg,real,wikimedia_commons,,,512,512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_19842075.jpg,0,1.0,6.640929,True,2577,2577,True,val,val
18271021,data/processed/images/real/wikimedia_18271021.jpg,real,wikimedia_commons,,,512,330,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_18271021.jpg,0,1.5514592933947773,10.52016,True,2604,4040,False,train,train
18707697,data/processed/images/real/wikimedia_18707697.jpg,real,wikimedia_commons,,,512,340,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_18707697.jpg,0,1.5056179775280898,12.212224,True,2848,4288,False,test,train
21399576,data/processed/images/real/wikimedia_21399576.jpg,real,wikimedia_commons,,,512,377,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_21399576.jpg,0,1.3579970104633785,9.724584,True,2676,3634,False,val,train
21964300,data/processed/images/real/wikimedia_21964300.jpg,real,wikimedia_commons,,,512,301,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_21964300.jpg,0,1.7032227032227032,7.361739,True,2079,3541,False,train,train
22570644,data/processed/images/real/wikimedia_22570644.jpg,real,wikimedia_commons,,,512,340,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_22570644.jpg,0,1.5052668539325842,12.209376,True,2848,4287,False,train,train
22837838,data/processed/images/real/wikimedia_22837838.jpg,real,wikimedia_commons,,,512,384,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_22837838.jpg,0,1.3333333333333333,9.980928,True,2736,3648,False,test,test
21278579,data/processed/images/real/wikimedia_21278579.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_21278579.jpg,0,1.5003750937734437,10.664,True,2666,4000,False,train,train
23249065,data/processed/images/real/wikimedia_23249065.jpg,real,wikimedia_commons,,,512,341,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_23249065.jpg,0,1.5,6.0,True,2000,3000,False,val,val
22075507,data/processed/images/real/wikimedia_22075507.jpg,real,wikimedia_commons,,,512,512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_22075507.jpg,0,1.0,6.190144,True,2488,2488,True,train,train
21969260,data/processed/images/real/wikimedia_21969260.jpg,real,wikimedia_commons,,,512,512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_21969260.jpg,0,1.0,6.985449,True,2643,2643,True,train,train
25190803,data/processed/images/real/wikimedia_25190803.jpg,real,wikimedia_commons,,,512,334,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_25190803.jpg,0,1.5332218972001672,8.779917,True,2393,3669,False,train,train
19079077,data/processed/images/real/wikimedia_19079077.jpg,real,wikimedia_commons,,,512,277,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_19079077.jpg,0,1.845478489903424,9.576712,True,2278,4204,False,train,train
19811472,data/processed/images/real/wikimedia_19811472.jpg,real,wikimedia_commons,,,512,83,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_19811472.jpg,0,6.177857508969759,23.515403,True,1951,12053,False,train,train
