image_id,filepath,label,source,generator_name,generator_family,width,height,format,split,notes,category_seed,filename,is_ai,aspect_ratio,megapixels,exists_on_disk,min_side,max_side,is_square
179299426,data/raw/real/wikimedia/wikimedia_179299426.jpg,real,wikimedia_commons,,,4288,2848,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_179299426.jpg,0,1.5056179775280898,12.212224,True,2848,4288,False
180389720,data/raw/real/wikimedia/wikimedia_180389720.jpg,real,wikimedia_commons,,,5947,3965,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_180389720.jpg,0,1.499873896595208,23.579855,True,3965,5947,False
174932403,data/raw/real/wikimedia/wikimedia_174932403.jpg,real,wikimedia_commons,,,6016,4016,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_174932403.jpg,0,1.49800796812749,24.160256,True,4016,6016,False
174974932,data/raw/real/wikimedia/wikimedia_174974932.jpg,real,wikimedia_commons,,,6016,4016,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_174974932.jpg,0,1.49800796812749,24.160256,True,4016,6016,False
174578288,data/raw/real/wikimedia/wikimedia_174578288.jpg,real,wikimedia_commons,,,5904,3941,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_174578288.jpg,0,1.4980969297132707,23.267664,True,3941,5904,False
176205275,data/raw/real/wikimedia/wikimedia_176205275.jpg,real,wikimedia_commons,,,4536,3028,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_176205275.jpg,0,1.4980184940554822,13.735008,True,3028,4536,False
171335752,data/raw/real/wikimedia/wikimedia_171335752.jpg,real,wikimedia_commons,,,6016,4016,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_171335752.jpg,0,1.49800796812749,24.160256,True,4016,6016,False
28889862,data/raw/real/wikimedia/wikimedia_28889862.jpg,real,wikimedia_commons,,,3872,2592,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_28889862.jpg,0,1.4938271604938271,10.036224,True,2592,3872,False
11465881,data/raw/real/wikimedia/wikimedia_11465881.jpg,real,wikimedia_commons,,,3328,4992,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_11465881.jpg,0,0.6666666666666666,16.613376,True,3328,4992,False
69470251,data/raw/real/wikimedia/wikimedia_69470251.jpg,real,wikimedia_commons,,,6000,4000,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_69470251.jpg,0,1.5,24.0,True,4000,6000,False
75682292,data/raw/real/wikimedia/wikimedia_75682292.jpg,real,wikimedia_commons,,,4397,2931,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_75682292.jpg,0,1.5001705902422382,12.887607,True,2931,4397,False
89075421,data/raw/real/wikimedia/wikimedia_89075421.jpg,real,wikimedia_commons,,,4763,7606,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_89075421.jpg,0,0.6262161451485669,36.227378,True,4763,7606,False
154468708,data/raw/real/wikimedia/wikimedia_154468708.jpg,real,wikimedia_commons,,,3973,3000,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_154468708.jpg,0,1.3243333333333334,11.919,True,3000,3973,False
51653951,data/raw/real/wikimedia/wikimedia_51653951.jpg,real,wikimedia_commons,,,4288,2848,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_51653951.jpg,0,1.5056179775280898,12.212224,True,2848,4288,False
6766349,data/raw/real/wikimedia/wikimedia_6766349.jpg,real,wikimedia_commons,,,2000,1333,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_6766349.jpg,0,1.5003750937734435,2.666,True,1333,2000,False
43337222,data/raw/real/wikimedia/wikimedia_43337222.jpg,real,wikimedia_commons,,,6155,4334,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_43337222.jpg,0,1.4201661282879556,26.67577,True,4334,6155,False
56592794,data/raw/real/wikimedia/wikimedia_56592794.jpg,real,wikimedia_commons,,,3219,2448,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_56592794.jpg,0,1.3149509803921569,7.880112,True,2448,3219,False
2799667,data/raw/real/wikimedia/wikimedia_2799667.jpg,real,wikimedia_commons,,,3000,1732,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_2799667.jpg,0,1.7321016166281755,5.196,True,1732,3000,False
87077912,data/raw/real/wikimedia/wikimedia_87077912.jpg,real,wikimedia_commons,,,2124,2858,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_87077912.jpg,0,0.7431770468859342,6.070392,True,2124,2858,False
9931466,data/raw/real/wikimedia/wikimedia_9931466.jpg,real,wikimedia_commons,,,4233,2799,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_9931466.jpg,0,1.512325830653805,11.848167,True,2799,4233,False
54543133,data/raw/real/wikimedia/wikimedia_54543133.jpg,real,wikimedia_commons,,,4928,3280,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_54543133.jpg,0,1.502439024390244,16.16384,True,3280,4928,False
121629671,data/raw/real/wikimedia/wikimedia_121629671.jpg,real,wikimedia_commons,,,5268,3512,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_121629671.jpg,0,1.5,18.501216,True,3512,5268,False
19142816,data/raw/real/wikimedia/wikimedia_19142816.jpg,real,wikimedia_commons,,,20323,16259,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_19142816.jpg,0,1.2499538717018266,330.431657,True,16259,20323,False
56705899,data/raw/real/wikimedia/wikimedia_56705899.jpg,real,wikimedia_commons,,,4096,2304,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_56705899.jpg,0,1.7777777777777777,9.437184,True,2304,4096,False
5866498,data/raw/real/wikimedia/wikimedia_5866498.jpg,real,wikimedia_commons,,,9559,1362,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_5866498.jpg,0,7.018355359765051,13.019358,True,1362,9559,False
43336500,data/raw/real/wikimedia/wikimedia_43336500.jpg,real,wikimedia_commons,,,5981,8934,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_43336500.jpg,0,0.6694649653010969,53.434254,True,5981,8934,False
31079566,data/raw/real/wikimedia/wikimedia_31079566.jpg,real,wikimedia_commons,,,3073,2035,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_31079566.jpg,0,1.51007371007371,6.253555,True,2035,3073,False
31079601,data/raw/real/wikimedia/wikimedia_31079601.jpg,real,wikimedia_commons,,,4601,3047,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_31079601.jpg,0,1.510009845749918,14.019247,True,3047,4601,False
31079667,data/raw/real/wikimedia/wikimedia_31079667.jpg,real,wikimedia_commons,,,2755,1825,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_31079667.jpg,0,1.5095890410958903,5.027875,True,1825,2755,False
52464850,data/raw/real/wikimedia/wikimedia_52464850.jpg,real,wikimedia_commons,,,4800,2400,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_52464850.jpg,0,2.0,11.52,True,2400,4800,False
167082419,data/raw/real/wikimedia/wikimedia_167082419.jpg,real,wikimedia_commons,,,8458,6042,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_167082419.jpg,0,1.3998675935120821,51.103236,True,6042,8458,False
111204680,data/raw/real/wikimedia/wikimedia_111204680.jpg,real,wikimedia_commons,,,3179,2893,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_111204680.jpg,0,1.0988593155893536,9.196847,True,2893,3179,False
111435220,data/raw/real/wikimedia/wikimedia_111435220.jpg,real,wikimedia_commons,,,2600,3889,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_111435220.jpg,0,0.6685523270763692,10.1114,True,2600,3889,False
8253820,data/raw/real/wikimedia/wikimedia_8253820.jpg,real,wikimedia_commons,,,2222,2032,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_8253820.jpg,0,1.093503937007874,4.515104,True,2032,2222,False
8389504,data/raw/real/wikimedia/wikimedia_8389504.jpg,real,wikimedia_commons,,,15204,4620,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_8389504.jpg,0,3.290909090909091,70.24248,True,4620,15204,False
9597919,data/raw/real/wikimedia/wikimedia_9597919.jpg,real,wikimedia_commons,,,8858,1809,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_9597919.jpg,0,4.896627971254837,16.024122,True,1809,8858,False
28138652,data/raw/real/wikimedia/wikimedia_28138652.jpg,real,wikimedia_commons,,,8210,1811,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_28138652.jpg,0,4.533406957482054,14.86831,True,1811,8210,False
27617663,data/raw/real/wikimedia/wikimedia_27617663.jpg,real,wikimedia_commons,,,8461,1960,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_27617663.jpg,0,4.316836734693878,16.58356,True,1960,8461,False
28990864,data/raw/real/wikimedia/wikimedia_28990864.jpg,real,wikimedia_commons,,,6680,1663,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_28990864.jpg,0,4.01683704149128,11.10884,True,1663,6680,False
15333005,data/raw/real/wikimedia/wikimedia_15333005.jpg,real,wikimedia_commons,,,12500,2332,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_15333005.jpg,0,5.360205831903945,29.15,True,2332,12500,False
7445320,data/raw/real/wikimedia/wikimedia_7445320.jpg,real,wikimedia_commons,,,8671,1807,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_7445320.jpg,0,4.798561151079137,15.668497,True,1807,8671,False
15666605,data/raw/real/wikimedia/wikimedia_15666605.jpg,real,wikimedia_commons,,,7331,2578,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_15666605.jpg,0,2.843677269200931,18.899318,True,2578,7331,False
20771891,data/raw/real/wikimedia/wikimedia_20771891.jpg,real,wikimedia_commons,,,9425,1921,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_20771891.jpg,0,4.906298802706924,18.105425,True,1921,9425,False
25237242,data/raw/real/wikimedia/wikimedia_25237242.jpg,real,wikimedia_commons,,,10200,2197,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_25237242.jpg,0,4.642694583522986,22.4094,True,2197,10200,False
62281404,data/raw/real/wikimedia/wikimedia_62281404.jpg,real,wikimedia_commons,,,14456,2500,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_62281404.jpg,0,5.7824,36.14,True,2500,14456,False
7712669,data/raw/real/wikimedia/wikimedia_7712669.jpg,real,wikimedia_commons,,,9642,1856,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_7712669.jpg,0,5.195043103448276,17.895552,True,1856,9642,False
89990211,data/raw/real/wikimedia/wikimedia_89990211.jpg,real,wikimedia_commons,,,15260,7630,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_89990211.jpg,0,2.0,116.4338,True,7630,15260,False
7520233,data/raw/real/wikimedia/wikimedia_7520233.jpg,real,wikimedia_commons,,,11061,1582,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_7520233.jpg,0,6.991782553729457,17.498502,True,1582,11061,False
9058435,data/raw/real/wikimedia/wikimedia_9058435.jpg,real,wikimedia_commons,,,8525,1812,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_9058435.jpg,0,4.704746136865342,15.4473,True,1812,8525,False
16948857,data/raw/real/wikimedia/wikimedia_16948857.jpg,real,wikimedia_commons,,,8559,2006,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_16948857.jpg,0,4.266699900299103,17.169354,True,2006,8559,False
59897602,data/raw/real/wikimedia/wikimedia_59897602.jpg,real,wikimedia_commons,,,13311,2250,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_59897602.jpg,0,5.916,29.94975,True,2250,13311,False
75107147,data/raw/real/wikimedia/wikimedia_75107147.jpg,real,wikimedia_commons,,,40911,2350,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_75107147.jpg,0,17.408936170212765,96.14085,True,2350,40911,False
13328229,data/raw/real/wikimedia/wikimedia_13328229.jpg,real,wikimedia_commons,,,21239,4402,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_13328229.jpg,0,4.824852339845525,93.494078,True,4402,21239,False
12921801,data/raw/real/wikimedia/wikimedia_12921801.jpg,real,wikimedia_commons,,,22921,4510,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_12921801.jpg,0,5.082261640798226,103.37371,True,4510,22921,False
77369301,data/raw/real/wikimedia/wikimedia_77369301.jpg,real,wikimedia_commons,,,4964,1746,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_77369301.jpg,0,2.843069873997709,8.667144,True,1746,4964,False
19268325,data/raw/real/wikimedia/wikimedia_19268325.jpg,real,wikimedia_commons,,,2839,4617,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_19268325.jpg,0,0.614901451158761,13.107663,True,2839,4617,False
25385549,data/raw/real/wikimedia/wikimedia_25385549.jpg,real,wikimedia_commons,,,5140,3036,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_25385549.jpg,0,1.6930171277997366,15.60504,True,3036,5140,False
25385554,data/raw/real/wikimedia/wikimedia_25385554.jpg,real,wikimedia_commons,,,3121,5032,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_25385554.jpg,0,0.6202305246422893,15.704872,True,3121,5032,False
2799477,data/raw/real/wikimedia/wikimedia_2799477.jpg,real,wikimedia_commons,,,3072,2048,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_2799477.jpg,0,1.5,6.291456,True,2048,3072,False
74933828,data/raw/real/wikimedia/wikimedia_74933828.jpg,real,wikimedia_commons,,,3301,2201,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_74933828.jpg,0,1.4997728305315765,7.265501,True,2201,3301,False
74933856,data/raw/real/wikimedia/wikimedia_74933856.jpg,real,wikimedia_commons,,,4430,2492,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_74933856.jpg,0,1.7776886035313002,11.03956,True,2492,4430,False
36285446,data/raw/real/wikimedia/wikimedia_36285446.jpg,real,wikimedia_commons,,,5400,3516,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_36285446.jpg,0,1.5358361774744027,18.9864,True,3516,5400,False
72904625,data/raw/real/wikimedia/wikimedia_72904625.jpg,real,wikimedia_commons,,,4800,3333,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_72904625.jpg,0,1.4401440144014401,15.9984,True,3333,4800,False
154470396,data/raw/real/wikimedia/wikimedia_154470396.jpg,real,wikimedia_commons,,,4048,3032,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_154470396.jpg,0,1.3350923482849604,12.273536,True,3032,4048,False
51546706,data/raw/real/wikimedia/wikimedia_51546706.jpg,real,wikimedia_commons,,,4288,2848,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_51546706.jpg,0,1.5056179775280898,12.212224,True,2848,4288,False
154469445,data/raw/real/wikimedia/wikimedia_154469445.jpg,real,wikimedia_commons,,,4048,2905,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_154469445.jpg,0,1.393459552495697,11.75944,True,2905,4048,False
21873876,data/raw/real/wikimedia/wikimedia_21873876.jpg,real,wikimedia_commons,,,3677,4995,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_21873876.jpg,0,0.7361361361361362,18.366615,True,3677,4995,False
73768883,data/raw/real/wikimedia/wikimedia_73768883.jpg,real,wikimedia_commons,,,6790,4563,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_73768883.jpg,0,1.488056103440719,30.98277,True,4563,6790,False
73605011,data/raw/real/wikimedia/wikimedia_73605011.jpg,real,wikimedia_commons,,,2236,2583,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_73605011.jpg,0,0.8656600851722803,5.775588,True,2236,2583,False
10581306,data/raw/real/wikimedia/wikimedia_10581306.jpg,real,wikimedia_commons,,,1724,2100,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_10581306.jpg,0,0.820952380952381,3.6204,True,1724,2100,False
94811091,data/raw/real/wikimedia/wikimedia_94811091.jpg,real,wikimedia_commons,,,7360,4912,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_94811091.jpg,0,1.498371335504886,36.15232,True,4912,7360,False
35141560,data/raw/real/wikimedia/wikimedia_35141560.jpg,real,wikimedia_commons,,,8374,7780,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_35141560.jpg,0,1.0763496143958868,65.14972,True,7780,8374,False
40016945,data/raw/real/wikimedia/wikimedia_40016945.jpg,real,wikimedia_commons,,,4791,5748,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_40016945.jpg,0,0.8335073068893528,27.538668,True,4791,5748,False
28158518,data/raw/real/wikimedia/wikimedia_28158518.jpg,real,wikimedia_commons,,,3000,2073,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_28158518.jpg,0,1.447178002894356,6.219,True,2073,3000,False
154468353,data/raw/real/wikimedia/wikimedia_154468353.jpg,real,wikimedia_commons,,,4048,3032,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_154468353.jpg,0,1.3350923482849604,12.273536,True,3032,4048,False
154468053,data/raw/real/wikimedia/wikimedia_154468053.jpg,real,wikimedia_commons,,,4048,3032,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_154468053.jpg,0,1.3350923482849604,12.273536,True,3032,4048,False
133019250,data/raw/real/wikimedia/wikimedia_133019250.jpg,real,wikimedia_commons,,,3836,5068,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_133019250.jpg,0,0.7569060773480663,19.440848,True,3836,5068,False
23002292,data/raw/real/wikimedia/wikimedia_23002292.jpg,real,wikimedia_commons,,,3336,4870,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_23002292.jpg,0,0.6850102669404518,16.24632,True,3336,4870,False
154466461,data/raw/real/wikimedia/wikimedia_154466461.jpg,real,wikimedia_commons,,,4048,2959,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_154466461.jpg,0,1.3680297397769516,11.978032,True,2959,4048,False
51406480,data/raw/real/wikimedia/wikimedia_51406480.jpg,real,wikimedia_commons,,,4000,1928,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_51406480.jpg,0,2.074688796680498,7.712,True,1928,4000,False
72904764,data/raw/real/wikimedia/wikimedia_72904764.jpg,real,wikimedia_commons,,,6000,3872,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_72904764.jpg,0,1.5495867768595042,23.232,True,3872,6000,False
72904741,data/raw/real/wikimedia/wikimedia_72904741.jpg,real,wikimedia_commons,,,5032,3355,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_72904741.jpg,0,1.4998509687034278,16.88236,True,3355,5032,False
30401255,data/raw/real/wikimedia/wikimedia_30401255.jpg,real,wikimedia_commons,,,4713,4674,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_30401255.jpg,0,1.008344030808729,22.028562,True,4674,4713,False
6997597,data/raw/real/wikimedia/wikimedia_6997597.jpg,real,wikimedia_commons,,,3000,1993,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_6997597.jpg,0,1.5052684395383844,5.979,True,1993,3000,False
154465640,data/raw/real/wikimedia/wikimedia_154465640.jpg,real,wikimedia_commons,,,4048,2910,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_154465640.jpg,0,1.3910652920962199,11.77968,True,2910,4048,False
135568995,data/raw/real/wikimedia/wikimedia_135568995.jpg,real,wikimedia_commons,,,6280,4187,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_135568995.jpg,0,1.4998805827561499,26.29436,True,4187,6280,False
7028466,data/raw/real/wikimedia/wikimedia_7028466.jpg,real,wikimedia_commons,,,15262,3628,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_7028466.jpg,0,4.206725468577729,55.370536,True,3628,15262,False
8123877,data/raw/real/wikimedia/wikimedia_8123877.jpg,real,wikimedia_commons,,,10000,9760,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_8123877.jpg,0,1.0245901639344261,97.6,True,9760,10000,False
59256129,data/raw/real/wikimedia/wikimedia_59256129.jpg,real,wikimedia_commons,,,4288,2848,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_59256129.jpg,0,1.5056179775280898,12.212224,True,2848,4288,False
72903881,data/raw/real/wikimedia/wikimedia_72903881.jpg,real,wikimedia_commons,,,5400,3600,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_72903881.jpg,0,1.5,19.44,True,3600,5400,False
154744836,data/raw/real/wikimedia/wikimedia_154744836.jpg,real,wikimedia_commons,,,4176,2848,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_154744836.jpg,0,1.4662921348314606,11.893248,True,2848,4176,False
3008884,data/raw/real/wikimedia/wikimedia_3008884.jpg,real,wikimedia_commons,,,1334,2000,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_3008884.jpg,0,0.667,2.668,True,1334,2000,False
56705985,data/raw/real/wikimedia/wikimedia_56705985.jpg,real,wikimedia_commons,,,4096,2402,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_56705985.jpg,0,1.7052456286427977,9.838592,True,2402,4096,False
37866755,data/raw/real/wikimedia/wikimedia_37866755.jpg,real,wikimedia_commons,,,4452,3473,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_37866755.jpg,0,1.2818888568960554,15.461796,True,3473,4452,False
2084961,data/raw/real/wikimedia/wikimedia_2084961.jpg,real,wikimedia_commons,,,2048,1360,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_2084961.jpg,0,1.5058823529411764,2.78528,True,1360,2048,False
26455831,data/raw/real/wikimedia/wikimedia_26455831.jpg,real,wikimedia_commons,,,5805,3901,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_26455831.jpg,0,1.4880799794924378,22.645305,True,3901,5805,False
150959274,data/raw/real/wikimedia/wikimedia_150959274.jpg,real,wikimedia_commons,,,5160,4319,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_150959274.jpg,0,1.1947210002315352,22.28604,True,4319,5160,False
8447329,data/raw/real/wikimedia/wikimedia_8447329.jpg,real,wikimedia_commons,,,9187,4100,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_8447329.jpg,0,2.240731707317073,37.6667,True,4100,9187,False
25149496,data/raw/real/wikimedia/wikimedia_25149496.jpg,real,wikimedia_commons,,,28186,4183,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_25149496.jpg,0,6.738226153478365,117.902038,True,4183,28186,False
14887005,data/raw/real/wikimedia/wikimedia_14887005.jpg,real,wikimedia_commons,,,2912,4368,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_14887005.jpg,0,0.6666666666666666,12.719616,True,2912,4368,False
180515132,data/raw/real/wikimedia/wikimedia_180515132.jpg,real,wikimedia_commons,,,13844,17096,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_180515132.jpg,0,0.8097800655124006,236.677024,True,13844,17096,False
127502660,data/raw/real/wikimedia/wikimedia_127502660.jpg,real,wikimedia_commons,,,5951,1744,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_127502660.jpg,0,3.4122706422018347,10.378544,True,1744,5951,False
50786887,data/raw/real/wikimedia/wikimedia_50786887.jpg,real,wikimedia_commons,,,2727,2056,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_50786887.jpg,0,1.32636186770428,5.606712,True,2056,2727,False
122416991,data/raw/real/wikimedia/wikimedia_122416991.jpg,real,wikimedia_commons,,,7956,5312,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_122416991.jpg,0,1.4977409638554218,42.262272,True,5312,7956,False
11644578,data/raw/real/wikimedia/wikimedia_11644578.jpg,real,wikimedia_commons,,,8111,2048,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_11644578.jpg,0,3.96044921875,16.611328,True,2048,8111,False
49091210,data/raw/real/wikimedia/wikimedia_49091210.jpg,real,wikimedia_commons,,,3840,2560,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_49091210.jpg,0,1.5,9.8304,True,2560,3840,False
58791515,data/raw/real/wikimedia/wikimedia_58791515.jpg,real,wikimedia_commons,,,5472,3648,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_58791515.jpg,0,1.5,19.961856,True,3648,5472,False
97354045,data/raw/real/wikimedia/wikimedia_97354045.jpg,real,wikimedia_commons,,,4943,2931,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_97354045.jpg,0,1.6864551347662913,14.487933,True,2931,4943,False
145730695,data/raw/real/wikimedia/wikimedia_145730695.jpg,real,wikimedia_commons,,,5969,3984,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_145730695.jpg,0,1.4982429718875503,23.780496,True,3984,5969,False
50636740,data/raw/real/wikimedia/wikimedia_50636740.jpg,real,wikimedia_commons,,,2816,2028,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_50636740.jpg,0,1.388560157790927,5.710848,True,2028,2816,False
17226541,data/raw/real/wikimedia/wikimedia_17226541.jpg,real,wikimedia_commons,,,1920,1200,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_17226541.jpg,0,1.6,2.304,True,1200,1920,False
118416407,data/raw/real/wikimedia/wikimedia_118416407.jpg,real,wikimedia_commons,,,3051,2063,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_118416407.jpg,0,1.4789142026175472,6.294213,True,2063,3051,False
50617935,data/raw/real/wikimedia/wikimedia_50617935.jpg,real,wikimedia_commons,,,3171,1953,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_50617935.jpg,0,1.6236559139784945,6.192963,True,1953,3171,False
34852753,data/raw/real/wikimedia/wikimedia_34852753.jpg,real,wikimedia_commons,,,4500,3000,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_34852753.jpg,0,1.5,13.5,True,3000,4500,False
28584821,data/raw/real/wikimedia/wikimedia_28584821.jpg,real,wikimedia_commons,,,2943,3576,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_28584821.jpg,0,0.822986577181208,10.524168,True,2943,3576,False
24282370,data/raw/real/wikimedia/wikimedia_24282370.jpg,real,wikimedia_commons,,,2093,2500,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_24282370.jpg,0,0.8372,5.2325,True,2093,2500,False
48551571,data/raw/real/wikimedia/wikimedia_48551571.jpg,real,wikimedia_commons,,,3840,2160,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_48551571.jpg,0,1.7777777777777777,8.2944,True,2160,3840,False
8389466,data/raw/real/wikimedia/wikimedia_8389466.jpg,real,wikimedia_commons,,,2223,3160,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_8389466.jpg,0,0.7034810126582278,7.02468,True,2223,3160,False
32368237,data/raw/real/wikimedia/wikimedia_32368237.jpg,real,wikimedia_commons,,,4000,2657,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_32368237.jpg,0,1.5054572826496049,10.628,True,2657,4000,False
182684373,data/raw/real/wikimedia/wikimedia_182684373.jpg,real,wikimedia_commons,,,5670,3191,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_182684373.jpg,0,1.7768724537762457,18.09297,True,3191,5670,False
99485911,data/raw/real/wikimedia/wikimedia_99485911.jpg,real,wikimedia_commons,,,4198,4198,jpg,,,Category:Featured pictures on Wikimedia Commons,wikimedia_99485911.jpg,0,1.0,17.623204,True,4198,4198,True
