image_id,filepath,label,source,generator_name,generator_family,width,height,format,collection_date,split,notes,page_title,description_url,uploader,license_short_name,category_seed
35770,data/raw/real/wikimedia/wikimedia_35770.jpg,real,wikimedia_commons,,,1600,1200,jpg,2026-03-23,,,File:04-09-12-Schaupflügen-Fahrenwalde-RalfR-IMG 1232.jpg,https://commons.wikimedia.org/wiki/File:04-09-12-Schaupfl%C3%BCgen-Fahrenwalde-RalfR-IMG_1232.jpg,Ralf Roletschek,CC BY-SA 2.5,Category:Featured pictures on Wikimedia Commons
65999373,data/raw/real/wikimedia/wikimedia_65999373.jpg,real,wikimedia_commons,,,1507,2350,jpg,2026-03-23,,,File:04.11.1966. Mireille Mathieu. (1966) - 53Fi3030.jpg,https://commons.wikimedia.org/wiki/File:04.11.1966._Mireille_Mathieu._(1966)_-_53Fi3030.jpg,Groupir !,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
151463679,data/raw/real/wikimedia/wikimedia_151463679.jpg,real,wikimedia_commons,,,7471,4981,jpg,2026-03-23,,,File:040 Blue wildebeest with wattled starlings in the Serengeti National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:040_Blue_wildebeest_with_wattled_starlings_in_the_Serengeti_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
169645514,data/raw/real/wikimedia/wikimedia_169645514.jpg,real,wikimedia_commons,,,6804,4536,jpg,2026-03-23,,,File:040 Jungle babblers in Keoladeo National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:040_Jungle_babblers_in_Keoladeo_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
151463700,data/raw/real/wikimedia/wikimedia_151463700.jpg,real,wikimedia_commons,,,3383,2255,jpg,2026-03-23,,,File:041 Lilac-breasted roller in the Serengeti National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:041_Lilac-breasted_roller_in_the_Serengeti_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
151463733,data/raw/real/wikimedia/wikimedia_151463733.jpg,real,wikimedia_commons,,,8486,5657,jpg,2026-03-23,,,File:042 Masai giraffe in the Serengeti National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:042_Masai_giraffe_in_the_Serengeti_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
151463750,data/raw/real/wikimedia/wikimedia_151463750.jpg,real,wikimedia_commons,,,4791,3194,jpg,2026-03-23,,,File:043 Little bee-eater in the Serengeti National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:043_Little_bee-eater_in_the_Serengeti_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
134378236,data/raw/real/wikimedia/wikimedia_134378236.jpg,real,wikimedia_commons,,,5010,3340,jpg,2026-03-23,,,File:044 Grey-headed kingfisher at Queen Elizabeth National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:044_Grey-headed_kingfisher_at_Queen_Elizabeth_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
151463760,data/raw/real/wikimedia/wikimedia_151463760.jpg,real,wikimedia_commons,,,8640,5760,jpg,2026-03-23,,,File:044 Olive baboon with baby on the back in the Serengeti National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:044_Olive_baboon_with_baby_on_the_back_in_the_Serengeti_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
169645893,data/raw/real/wikimedia/wikimedia_169645893.jpg,real,wikimedia_commons,,,5833,3889,jpg,2026-03-23,,,File:044 Spotted owlet in Keoladeo National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:044_Spotted_owlet_in_Keoladeo_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
169990872,data/raw/real/wikimedia/wikimedia_169990872.jpg,real,wikimedia_commons,,,7728,5155,jpg,2026-03-23,,,File:046 Capybara by the river in Encontro das Águas State Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:046_Capybara_by_the_river_in_Encontro_das_%C3%81guas_State_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
151463787,data/raw/real/wikimedia/wikimedia_151463787.jpg,real,wikimedia_commons,,,3367,2245,jpg,2026-03-23,,,File:046 Fischer's lovebird in the Serengeti National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:046_Fischer%27s_lovebird_in_the_Serengeti_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
169646336,data/raw/real/wikimedia/wikimedia_169646336.jpg,real,wikimedia_commons,,,4975,7462,jpg,2026-03-23,,,File:047 Indian flying fox in Keoladeo National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:047_Indian_flying_fox_in_Keoladeo_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
151463791,data/raw/real/wikimedia/wikimedia_151463791.jpg,real,wikimedia_commons,,,8142,5428,jpg,2026-03-23,,,File:047 Kirk's dik-dik in the Serengeti National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:047_Kirk%27s_dik-dik_in_the_Serengeti_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
151463814,data/raw/real/wikimedia/wikimedia_151463814.jpg,real,wikimedia_commons,,,3855,2570,jpg,2026-03-23,,,File:048 Hippopotamus fight in the Serengeti National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:048_Hippopotamus_fight_in_the_Serengeti_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
134378328,data/raw/real/wikimedia/wikimedia_134378328.jpg,real,wikimedia_commons,,,8640,5760,jpg,2026-03-23,,,File:048 Lioness during golden hour of the morning at Queen Elizabeth National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:048_Lioness_during_golden_hour_of_the_morning_at_Queen_Elizabeth_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
169646562,data/raw/real/wikimedia/wikimedia_169646562.jpg,real,wikimedia_commons,,,3958,2639,jpg,2026-03-23,,,File:049 Asian green bee-eater in Keoladeo National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:049_Asian_green_bee-eater_in_Keoladeo_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
160644973,data/raw/real/wikimedia/wikimedia_160644973.jpg,real,wikimedia_commons,,,4480,6720,jpg,2026-03-23,,,File:05 Laal Kach Festival In Bangladesh Kazi Salahuddin Razu.jpg,https://commons.wikimedia.org/wiki/File:05_Laal_Kach_Festival_In_Bangladesh_Kazi_Salahuddin_Razu.jpg,Salahuddinrazu,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
169646739,data/raw/real/wikimedia/wikimedia_169646739.jpg,real,wikimedia_commons,,,6246,4164,jpg,2026-03-23,,,File:051 Chital swimming in Keoladeo National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:051_Chital_swimming_in_Keoladeo_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
131090126,data/raw/real/wikimedia/wikimedia_131090126.jpg,real,wikimedia_commons,,,3695,3695,jpg,2026-03-23,,,File:0519 -France - Nice - Corner Rue de l'Abbaye and Rue Saint Vincent - looking up - HDR - VP.jpg,https://commons.wikimedia.org/wiki/File:0519_-France_-_Nice_-_Corner_Rue_de_l%27Abbaye_and_Rue_Saint_Vincent_-_looking_up_-_HDR_-_VP.jpg,Virtual-Pano,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
180086223,data/raw/real/wikimedia/wikimedia_180086223.jpg,real,wikimedia_commons,,,5682,3790,jpg,2026-03-23,,,File:054e Dead camel thorn tree in Deadvlei Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:054e_Dead_camel_thorn_tree_in_Deadvlei_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
180171372,data/raw/real/wikimedia/wikimedia_180171372.jpg,real,wikimedia_commons,,,3792,2844,jpg,2026-03-23,,,File:055 Pink Ipê tree in Mato Grosso Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:055_Pink_Ip%C3%AA_tree_in_Mato_Grosso_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
180566929,data/raw/real/wikimedia/wikimedia_180566929.jpg,real,wikimedia_commons,,,4818,7227,jpg,2026-03-23,,,File:056 Male Resplendent quetzal in Los Quetzales National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:056_Male_Resplendent_quetzal_in_Los_Quetzales_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
134378584,data/raw/real/wikimedia/wikimedia_134378584.jpg,real,wikimedia_commons,,,4157,5196,jpg,2026-03-23,,,File:059 Baby baboon holding to its mother at Queen Elizabeth National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:059_Baby_baboon_holding_to_its_mother_at_Queen_Elizabeth_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
133295087,data/raw/real/wikimedia/wikimedia_133295087.jpg,real,wikimedia_commons,,,5677,3663,jpg,2026-03-23,,,"File:06 2023 King Charles Street, London IMG 7517.jpg","https://commons.wikimedia.org/wiki/File:06_2023_King_Charles_Street,_London_IMG_7517.jpg",Alexander-93,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
134378627,data/raw/real/wikimedia/wikimedia_134378627.jpg,real,wikimedia_commons,,,6877,4585,jpg,2026-03-23,,,File:060 Olive baboon walking at Queen Elizabeth National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:060_Olive_baboon_walking_at_Queen_Elizabeth_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
180567235,data/raw/real/wikimedia/wikimedia_180567235.jpg,real,wikimedia_commons,,,4707,7057,jpg,2026-03-23,,,File:062 Lesson's motmot in San José Province Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:062_Lesson%27s_motmot_in_San_Jos%C3%A9_Province_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
180567273,data/raw/real/wikimedia/wikimedia_180567273.jpg,real,wikimedia_commons,,,4651,3101,jpg,2026-03-23,,,File:063 Northern Emerald-toucanet in Los Quetzales National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:063_Northern_Emerald-toucanet_in_Los_Quetzales_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
147147958,data/raw/real/wikimedia/wikimedia_147147958.jpg,real,wikimedia_commons,,,4242,5303,jpg,2026-03-23,,,File:064 Mountain gorilla climbing a tree at Bwindi Impenetrable Forest National Park (crop) Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:064_Mountain_gorilla_climbing_a_tree_at_Bwindi_Impenetrable_Forest_National_Park_(crop)_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
121240048,data/raw/real/wikimedia/wikimedia_121240048.jpg,real,wikimedia_commons,,,8640,5760,jpg,2026-03-23,,,File:064 Wild Chamois Parc régional Chasseral Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:064_Wild_Chamois_Parc_r%C3%A9gional_Chasseral_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
180567340,data/raw/real/wikimedia/wikimedia_180567340.jpg,real,wikimedia_commons,,,7097,4731,jpg,2026-03-23,,,File:065 Male White-throated mountaingem in Los Quetzales National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:065_Male_White-throated_mountaingem_in_Los_Quetzales_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
180567370,data/raw/real/wikimedia/wikimedia_180567370.jpg,real,wikimedia_commons,,,7336,4891,jpg,2026-03-23,,,File:066 Female White-throated mountaingem in Los Quetzales National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:066_Female_White-throated_mountaingem_in_Los_Quetzales_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
134378817,data/raw/real/wikimedia/wikimedia_134378817.jpg,real,wikimedia_commons,,,3744,4680,jpg,2026-03-23,,,File:068 Mountain gorilla close-up at Bwindi Impenetrable Forest National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:068_Mountain_gorilla_close-up_at_Bwindi_Impenetrable_Forest_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
124056624,data/raw/real/wikimedia/wikimedia_124056624.jpg,real,wikimedia_commons,,,7609,4280,jpg,2026-03-23,,,File:0688 Norway Lofoten bridge between Sakrisoya and Andoya.jpg,https://commons.wikimedia.org/wiki/File:0688_Norway_Lofoten_bridge_between_Sakrisoya_and_Andoya.jpg,Virtual-Pano,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
150338522,data/raw/real/wikimedia/wikimedia_150338522.jpg,real,wikimedia_commons,,,7061,4710,jpg,2026-03-23,,,File:069 Waterbuck at Queen Elizabeth National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:069_Waterbuck_at_Queen_Elizabeth_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
34838036,data/raw/real/wikimedia/wikimedia_34838036.jpg,real,wikimedia_commons,,,2318,3500,jpg,2026-03-23,,,File:07-17-2012 - Emborio - Emporio - Santorini - Greece - 11.jpg,https://commons.wikimedia.org/wiki/File:07-17-2012_-_Emborio_-_Emporio_-_Santorini_-_Greece_-_11.jpg,NorbertNagel,CC BY-SA 3.0,Category:Featured pictures on Wikimedia Commons
150338807,data/raw/real/wikimedia/wikimedia_150338807.jpg,real,wikimedia_commons,,,3415,4269,jpg,2026-03-23,,,File:070 Dark-capped bulbul at Bwindi Impenetrable Forest National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:070_Dark-capped_bulbul_at_Bwindi_Impenetrable_Forest_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
150338890,data/raw/real/wikimedia/wikimedia_150338890.jpg,real,wikimedia_commons,,,3374,2249,jpg,2026-03-23,,,File:071 African blue flycatcher at Kibale forest National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:071_African_blue_flycatcher_at_Kibale_forest_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
121241041,data/raw/real/wikimedia/wikimedia_121241041.jpg,real,wikimedia_commons,,,4103,2737,jpg,2026-03-23,,,File:071 Wild marmot at Grand Muveran Nature Reserve Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:071_Wild_marmot_at_Grand_Muveran_Nature_Reserve_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
150339117,data/raw/real/wikimedia/wikimedia_150339117.jpg,real,wikimedia_commons,,,3777,2518,jpg,2026-03-23,,,File:072 Vieillot's black weaver building the start of a nest at Kibale forest National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:072_Vieillot%27s_black_weaver_building_the_start_of_a_nest_at_Kibale_forest_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
180567609,data/raw/real/wikimedia/wikimedia_180567609.jpg,real,wikimedia_commons,,,4475,2983,jpg,2026-03-23,,,File:073 Humpback whale tail in Ballena Marine National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:073_Humpback_whale_tail_in_Ballena_Marine_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
150348289,data/raw/real/wikimedia/wikimedia_150348289.jpg,real,wikimedia_commons,,,3259,4074,jpg,2026-03-23,,,File:074 Black-headed weaver gathering nest material at Kibale forest National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:074_Black-headed_weaver_gathering_nest_material_at_Kibale_forest_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
180858033,data/raw/real/wikimedia/wikimedia_180858033.jpg,real,wikimedia_commons,,,8571,5714,jpg,2026-03-23,,,File:075 White rhinoceros mother and her newborn baby in the Kalahari Desert of Namibia Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:075_White_rhinoceros_mother_and_her_newborn_baby_in_the_Kalahari_Desert_of_Namibia_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
180858100,data/raw/real/wikimedia/wikimedia_180858100.jpg,real,wikimedia_commons,,,7417,4945,jpg,2026-03-23,,,File:076 Baby Angolan giraffes running in Etosha National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:076_Baby_Angolan_giraffes_running_in_Etosha_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
150350153,data/raw/real/wikimedia/wikimedia_150350153.jpg,real,wikimedia_commons,,,7005,4670,jpg,2026-03-23,,,File:076 Olive-bellied sunbird flying at Kibale National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:076_Olive-bellied_sunbird_flying_at_Kibale_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
121242412,data/raw/real/wikimedia/wikimedia_121242412.jpg,real,wikimedia_commons,,,2487,1658,jpg,2026-03-23,,,File:078 Wild Common kestrel in flight at Pfyn-Finges Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:078_Wild_Common_kestrel_in_flight_at_Pfyn-Finges_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
97847480,data/raw/real/wikimedia/wikimedia_97847480.jpg,real,wikimedia_commons,,,6500,4200,jpg,2026-03-23,,,File:07R01.jpg,https://commons.wikimedia.org/wiki/File:07R01.jpg,Mister rf,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
180928838,data/raw/real/wikimedia/wikimedia_180928838.jpg,real,wikimedia_commons,,,3845,2563,jpg,2026-03-23,,,File:081 White rhinoceros (male) in the Kalahari Desert of Namibia Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:081_White_rhinoceros_(male)_in_the_Kalahari_Desert_of_Namibia_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
180928885,data/raw/real/wikimedia/wikimedia_180928885.jpg,real,wikimedia_commons,,,3638,2425,jpg,2026-03-23,,,File:082 Yellow mongoose in Khomas Region Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:082_Yellow_mongoose_in_Khomas_Region_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
180928961,data/raw/real/wikimedia/wikimedia_180928961.jpg,real,wikimedia_commons,,,5745,3830,jpg,2026-03-23,,,File:083 Blue wildebeest dust bathing in the Kalahari Desert of Namibia Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:083_Blue_wildebeest_dust_bathing_in_the_Kalahari_Desert_of_Namibia_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
180929006,data/raw/real/wikimedia/wikimedia_180929006.jpg,real,wikimedia_commons,,,8640,5760,jpg,2026-03-23,,,File:084 Sun setting in the Namib desert Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:084_Sun_setting_in_the_Namib_desert_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
169648616,data/raw/real/wikimedia/wikimedia_169648616.jpg,real,wikimedia_commons,,,4082,2721,jpg,2026-03-23,,,File:085 Indian white-eye in Jim Corbett National Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:085_Indian_white-eye_in_Jim_Corbett_National_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
121269614,data/raw/real/wikimedia/wikimedia_121269614.jpg,real,wikimedia_commons,,,7952,5304,jpg,2026-03-23,,,File:086 Wild Grass snake at Lake Geneva Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:086_Wild_Grass_snake_at_Lake_Geneva_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
121270246,data/raw/real/wikimedia/wikimedia_121270246.jpg,real,wikimedia_commons,,,4498,2999,jpg,2026-03-23,,,File:090 Wild Black-headed gull in flight at Lake Geneva during sunset Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:090_Wild_Black-headed_gull_in_flight_at_Lake_Geneva_during_sunset_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
121270396,data/raw/real/wikimedia/wikimedia_121270396.jpg,real,wikimedia_commons,,,8640,5760,jpg,2026-03-23,,,File:092 Wild Mute swan in flight at Lake Geneva during golden hour of sunset Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:092_Wild_Mute_swan_in_flight_at_Lake_Geneva_during_golden_hour_of_sunset_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
121293459,data/raw/real/wikimedia/wikimedia_121293459.jpg,real,wikimedia_commons,,,7686,5127,jpg,2026-03-23,,,File:093 Wild Mute swan at Lake Geneva during sunset Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:093_Wild_Mute_swan_at_Lake_Geneva_during_sunset_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
143754203,data/raw/real/wikimedia/wikimedia_143754203.jpg,real,wikimedia_commons,,,7876,5251,jpg,2026-03-23,,,File:094 Wild female Alpine Ibex at Creux du Van Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:094_Wild_female_Alpine_Ibex_at_Creux_du_Van_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
170082395,data/raw/real/wikimedia/wikimedia_170082395.jpg,real,wikimedia_commons,,,2848,1899,jpg,2026-03-23,,,File:095 Scarlet Flycatcher in Encontro das Águas State Park Photo by Giles Laurent.jpg,https://commons.wikimedia.org/wiki/File:095_Scarlet_Flycatcher_in_Encontro_das_%C3%81guas_State_Park_Photo_by_Giles_Laurent.jpg,Giles Laurent,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
128875714,data/raw/real/wikimedia/wikimedia_128875714.jpg,real,wikimedia_commons,,,3702,2468,jpg,2026-03-23,,,File:0A2A9595 Weka.jpg,https://commons.wikimedia.org/wiki/File:0A2A9595_Weka.jpg,JJ Harrison,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
54753364,data/raw/real/wikimedia/wikimedia_54753364.jpg,real,wikimedia_commons,,,8267,3780,jpg,2026-03-23,,,File:1 aerial yangshuo panorama 2017.jpg,https://commons.wikimedia.org/wiki/File:1_aerial_yangshuo_panorama_2017.jpg,Chensiyuan,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
80438340,data/raw/real/wikimedia/wikimedia_80438340.jpg,real,wikimedia_commons,,,14102,7912,jpg,2026-03-23,,,File:1 lake louise pano 2019.jpg,https://commons.wikimedia.org/wiki/File:1_lake_louise_pano_2019.jpg,Chensiyuan,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
153617880,data/raw/real/wikimedia/wikimedia_153617880.jpg,real,wikimedia_commons,,,6135,4090,jpg,2026-03-23,,,File:1 Mercado do Bolhão.jpg,https://commons.wikimedia.org/wiki/File:1_Mercado_do_Bolh%C3%A3o.jpg,Afsalgado,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
54739240,data/raw/real/wikimedia/wikimedia_54739240.jpg,real,wikimedia_commons,,,17806,6969,jpg,2026-03-23,,,File:1 pano cuiping yangshuo 2016.jpg,https://commons.wikimedia.org/wiki/File:1_pano_cuiping_yangshuo_2016.jpg,Chensiyuan,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
33901547,data/raw/real/wikimedia/wikimedia_33901547.jpg,real,wikimedia_commons,,,11811,5297,jpg,2026-03-23,,,File:1 rocinha night 2014 panorama.jpg,https://commons.wikimedia.org/wiki/File:1_rocinha_night_2014_panorama.jpg,Chensiyuan,CC BY-SA 3.0,Category:Featured pictures on Wikimedia Commons
15963141,data/raw/real/wikimedia/wikimedia_15963141.jpg,real,wikimedia_commons,,,4256,2832,jpg,2026-03-23,,,File:1 singapore national day parade 2011 fireworks.jpg,https://commons.wikimedia.org/wiki/File:1_singapore_national_day_parade_2011_fireworks.jpg,Chensiyuan,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
37636123,data/raw/real/wikimedia/wikimedia_37636123.jpg,real,wikimedia_commons,,,8871,5003,jpg,2026-03-23,,,File:1 taipei sunrise panorama dxr edit pangen 141215 1.jpg,https://commons.wikimedia.org/wiki/File:1_taipei_sunrise_panorama_dxr_edit_pangen_141215_1.jpg,DXR,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
22046362,data/raw/real/wikimedia/wikimedia_22046362.jpg,real,wikimedia_commons,,,8841,4415,jpg,2026-03-23,,,File:1 tianzishan wulingyuan zhangjiajie 2012.jpg,https://commons.wikimedia.org/wiki/File:1_tianzishan_wulingyuan_zhangjiajie_2012.jpg,Chensiyuan,CC BY-SA 4.0,Category:Featured pictures on Wikimedia Commons
